,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
1246,1858.0,,4521,708,3813,314,43,43,43,43,43,43,43,0,43,43,43,345,2583,2583,4,0,0,0,0,0,32,3,3,3,3,3,3,3,0,3,3,3,154,388,388,4,0,0,0,0,0,282,40,40,40,40,40,40,40,0,40,40,40,191,2195,2195,0,0,0,0,0,0
1247,1858.0,Book,960,229,731,31,0,0,0,0,0,0,0,0,0,0,0,316,475,475,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,90,132,132,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,226,343,343,0,0,0,0,0,0
1248,1858.0,BookChapter,132,130,2,0,0,0,0,0,0,0,0,0,0,0,0,2,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1249,1858.0,Journal,4620,4339,281,123,112,108,92,92,112,112,112,0,112,112,112,826,2837,2837,24,4620,3983,4138,4620,4620,108,86,83,70,70,86,86,86,0,86,86,86,802,2657,2657,24,4339,3897,3899,4339,4339,15,26,25,22,22,26,26,26,0,26,26,26,24,180,180,0,281,86,239,281,281
1250,1858.0,Repository,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,2,0,0,2,2
1251,1858.0,Thesis,44,0,44,1,0,0,0,0,0,0,0,0,0,0,0,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,31,31,0,0,0,0,0,0
1252,1857.0,,4492,847,3645,358,36,35,34,34,36,36,36,1,36,36,36,343,2870,2870,1,0,0,0,0,0,107,5,5,5,5,5,5,5,1,5,5,5,162,542,542,1,0,0,0,0,0,251,31,30,29,29,31,31,31,0,31,31,31,181,2328,2328,0,0,0,0,0,0
1253,1857.0,Book,1110,238,872,45,2,2,2,2,2,2,2,0,2,2,2,385,577,577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,145,145,0,0,0,0,0,0,44,2,2,2,2,2,2,2,0,2,2,2,295,432,432,0,0,0,0,0,0
1254,1857.0,BookChapter,114,113,1,0,0,0,0,0,0,0,0,0,0,0,0,5,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1255,1857.0,Journal,4564,4336,228,161,150,148,133,133,151,150,151,0,151,151,151,855,2870,2870,25,4564,3997,4113,4564,4564,147,135,133,119,119,136,135,136,0,136,136,136,826,2740,2740,25,4336,3910,3911,4336,4336,14,15,15,14,14,15,15,15,0,15,15,15,29,130,130,0,228,87,202,228,228
1256,1857.0,Thesis,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,17,0,0,0,0,0,0
1257,1856.0,,3228,503,2725,298,31,31,31,31,31,31,31,0,31,31,31,235,1881,1881,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,92,276,276,1,0,0,0,0,0,289,31,31,31,31,31,31,31,0,31,31,31,143,1605,1605,0,0,0,0,0,0
1258,1856.0,Book,960,197,763,29,0,0,0,0,0,0,0,0,0,0,0,314,489,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,122,122,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,247,367,367,0,0,0,0,0,0
1259,1856.0,BookChapter,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,1856.0,Journal,4458,4267,191,156,139,136,120,120,140,139,140,2,140,140,140,774,2849,2849,19,4458,3876,3992,4458,4458,148,113,111,97,97,114,113,114,2,114,114,114,753,2723,2723,19,4267,3814,3815,4267,4267,8,26,25,23,23,26,26,26,0,26,26,26,21,126,126,0,191,62,177,191,191
1261,1856.0,Repository,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,1
1262,1856.0,Thesis,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,28,0,0,0,0,0,0
1263,1855.0,,4265,718,3547,510,80,80,78,78,80,80,80,0,80,80,80,294,1942,1942,1,0,0,0,0,0,72,31,31,31,31,31,31,31,0,31,31,31,125,390,390,1,0,0,0,0,0,438,49,49,47,47,49,49,49,0,49,49,49,169,1552,1552,0,0,0,0,0,0
1264,1855.0,Book,968,197,771,23,0,0,0,0,0,0,0,0,0,0,0,325,481,481,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,83,121,121,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,242,360,360,0,0,0,0,0,0
1265,1855.0,BookChapter,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,1855.0,Journal,3945,3785,160,158,102,101,76,76,102,102,102,0,102,102,102,658,2347,2347,22,3945,3450,3525,3945,3945,150,92,91,66,66,92,92,92,0,92,92,92,633,2254,2254,22,3785,3376,3378,3785,3785,8,10,10,10,10,10,10,10,0,10,10,10,25,93,93,0,160,74,147,160,160
1267,1855.0,Repository,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,1855.0,Thesis,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0
1269,1854.0,,3189,540,2649,324,27,27,25,25,27,27,27,0,27,27,27,249,1709,1709,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,77,369,369,0,0,0,0,0,0,310,27,27,25,25,27,27,27,0,27,27,27,172,1340,1340,0,0,0,0,0,0
1270,1854.0,Book,1027,242,785,24,2,2,2,2,2,2,2,0,2,2,2,359,531,531,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,108,150,150,0,0,0,0,0,0,22,2,2,2,2,2,2,2,0,2,2,2,251,381,381,0,0,0,0,0,0
1271,1854.0,BookChapter,193,192,1,1,0,0,0,0,0,0,0,0,0,0,0,5,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,133,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1272,1854.0,Journal,3931,3796,135,140,113,109,102,102,114,113,114,1,114,114,114,714,2422,2422,19,3931,3350,3392,3931,3931,133,107,103,96,96,108,107,108,1,108,108,108,699,2359,2359,19,3796,3273,3273,3796,3796,7,6,6,6,6,6,6,6,0,6,6,6,15,63,63,0,135,77,119,135,135
1273,1854.0,Repository,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1274,1854.0,Thesis,30,1,29,2,0,0,0,0,0,0,0,0,0,0,0,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,15,15,0,0,0,0,0,0
1275,1853.0,,3031,389,2642,308,40,41,40,40,41,40,41,0,41,41,41,225,1788,1788,0,0,0,0,0,0,21,2,3,3,3,3,2,3,0,3,3,3,48,248,248,0,0,0,0,0,0,287,38,38,37,37,38,38,38,0,38,38,38,177,1540,1540,0,0,0,0,0,0
1276,1853.0,Book,973,236,737,19,2,2,2,2,2,2,2,0,2,2,2,353,502,502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101,153,153,0,0,0,0,0,0,18,2,2,2,2,2,2,2,0,2,2,2,252,349,349,0,0,0,0,0,0
1277,1853.0,BookChapter,130,128,2,1,0,0,0,0,0,0,0,0,0,0,0,2,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1278,1853.0,Journal,4103,3999,104,151,117,115,100,100,117,117,117,0,117,117,117,727,2527,2527,16,4103,3535,3577,4103,4103,142,110,108,94,94,110,110,110,0,110,110,110,713,2471,2471,16,3999,3478,3478,3999,3999,9,7,7,6,6,7,7,7,0,7,7,7,14,56,56,0,104,57,99,104,104
1279,1853.0,Repository,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,2
1280,1853.0,Thesis,52,3,49,1,0,0,0,0,0,0,0,0,0,0,0,5,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,28,0,0,0,0,0,0
1281,1852.0,,2811,465,2346,359,38,39,39,39,39,38,39,1,39,39,39,231,1442,1442,0,0,0,0,0,0,48,4,5,5,5,5,4,5,0,5,5,5,62,300,300,0,0,0,0,0,0,311,34,34,34,34,34,34,34,1,34,34,34,169,1142,1142,0,0,0,0,0,0
1282,1852.0,Book,932,223,709,38,0,0,0,0,0,0,0,0,0,0,0,323,475,475,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,98,151,151,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,225,324,324,0,0,0,0,0,0
1283,1852.0,BookChapter,141,139,2,1,0,0,0,0,0,0,0,0,0,0,0,2,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1852.0,Journal,3621,3542,79,129,99,97,89,89,101,99,101,2,101,101,101,604,2034,2034,18,3621,3099,3112,3621,3621,118,99,97,89,89,101,99,101,2,101,101,101,587,1999,1999,18,3542,3048,3048,3542,3542,11,0,0,0,0,0,0,0,0,0,0,0,17,35,35,0,79,51,64,79,79
1285,1852.0,Repository,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1
1286,1852.0,Thesis,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0
1287,1851.0,,3894,627,3267,412,54,55,55,55,55,54,55,0,55,55,55,271,1556,1556,0,0,0,0,0,0,81,21,22,22,22,22,21,22,0,22,22,22,88,451,451,0,0,0,0,0,0,331,33,33,33,33,33,33,33,0,33,33,33,183,1105,1105,0,0,0,0,0,0
1288,1851.0,Book,956,216,740,29,0,0,0,0,0,0,0,0,0,0,0,306,498,498,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,78,143,143,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,228,355,355,0,0,0,0,0,0
1289,1851.0,BookChapter,139,138,1,0,0,0,0,0,0,0,0,0,0,0,0,2,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1290,1851.0,Dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,1851.0,Journal,3295,3239,56,112,91,86,73,73,93,91,93,1,93,93,93,558,1930,1930,16,3295,2789,2800,3295,3295,102,91,86,73,73,93,91,93,1,93,93,93,548,1914,1914,16,3239,2749,2749,3239,3239,10,0,0,0,0,0,0,0,0,0,0,0,10,16,16,0,56,40,51,56,56
1292,1851.0,Thesis,28,0,28,1,0,0,0,0,0,0,0,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,16,0,0,0,0,0,0
1293,1850.0,,3486,300,3186,373,40,41,41,41,41,40,41,1,41,41,41,205,1509,1509,0,0,0,0,0,0,6,1,2,2,2,2,1,2,0,2,2,2,38,166,166,0,0,0,0,0,0,367,39,39,39,39,39,39,39,1,39,39,39,167,1343,1343,0,0,0,0,0,0
1294,1850.0,Book,897,179,718,30,1,1,1,1,1,1,1,0,1,1,1,305,461,461,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,69,109,109,0,0,0,0,0,0,26,1,1,1,1,1,1,1,0,1,1,1,236,352,352,0,0,0,0,0,0
1295,1850.0,BookChapter,91,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1296,1850.0,Journal,3418,3346,72,146,75,72,52,52,75,75,75,1,75,75,75,629,2216,2216,12,3418,2854,2865,3418,3418,133,75,72,52,52,75,75,75,1,75,75,75,623,2190,2190,12,3346,2817,2817,3346,3346,13,0,0,0,0,0,0,0,0,0,0,0,6,26,26,0,72,37,48,72,72
1297,1850.0,Thesis,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,23,0,0,0,0,0,0
1298,1849.0,,2563,283,2280,345,44,44,41,41,44,44,44,0,44,44,44,169,1307,1307,0,0,0,0,0,0,112,13,13,11,11,13,13,13,0,13,13,13,53,204,204,0,0,0,0,0,0,233,31,31,30,30,31,31,31,0,31,31,31,116,1103,1103,0,0,0,0,0,0
1299,1849.0,Book,801,159,642,24,0,0,0,0,0,0,0,0,0,0,0,287,398,398,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,69,98,98,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,218,300,300,0,0,0,0,0,0
1300,1849.0,BookChapter,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1849.0,Conference,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,1849.0,Dataset,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,1849.0,Journal,2635,2582,53,141,46,44,39,39,47,46,47,0,47,47,47,523,1735,1735,17,2635,2141,2154,2635,2635,131,46,44,39,39,47,46,47,0,47,47,47,518,1713,1713,17,2582,2109,2109,2582,2582,10,0,0,0,0,0,0,0,0,0,0,0,5,22,22,0,53,32,45,53,53
1304,1849.0,Repository,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1305,1849.0,Thesis,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0
1306,1848.0,,2829,752,2077,313,45,45,44,44,45,45,45,0,45,45,45,174,1679,1679,0,0,0,0,0,0,18,1,1,1,1,1,1,1,0,1,1,1,40,545,545,0,0,0,0,0,0,295,44,44,43,43,44,44,44,0,44,44,44,134,1134,1134,0,0,0,0,0,0
1307,1848.0,Book,968,240,728,59,0,0,0,0,0,0,0,0,0,0,0,304,485,485,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,74,159,159,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,230,326,326,0,0,0,0,0,0
1308,1848.0,BookChapter,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,1848.0,Journal,2406,2344,62,124,48,41,32,32,48,48,48,0,48,48,48,522,1658,1658,13,2406,2039,2046,2406,2406,117,48,41,32,32,48,48,48,0,48,48,48,509,1626,1626,13,2344,1997,1997,2344,2344,7,0,0,0,0,0,0,0,0,0,0,0,13,32,32,0,62,42,49,62,62
1310,1848.0,Repository,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,0,8,0,0,8,8
1311,1848.0,Thesis,16,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0
1312,1847.0,,2078,177,1901,263,49,49,49,49,49,49,49,0,49,49,49,162,983,983,0,0,0,0,0,0,13,2,2,2,2,2,2,2,0,2,2,2,34,104,104,0,0,0,0,0,0,250,47,47,47,47,47,47,47,0,47,47,47,128,879,879,0,0,0,0,0,0
1313,1847.0,Book,913,205,708,34,0,0,0,0,0,0,0,0,0,0,0,312,422,422,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,84,123,123,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,228,299,299,0,0,0,0,0,0
1314,1847.0,BookChapter,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,1847.0,Journal,2257,2189,68,117,32,23,19,19,32,32,32,0,32,32,32,618,1429,1429,20,2257,1798,1801,2257,2257,116,30,21,17,17,30,30,30,0,30,30,30,608,1403,1403,20,2189,1750,1750,2189,2189,1,2,2,2,2,2,2,2,0,2,2,2,10,26,26,0,68,48,51,68,68
1316,1847.0,Repository,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,1
1317,1847.0,Thesis,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1318,1846.0,,2228,264,1964,403,27,27,25,25,27,27,27,0,27,27,27,202,1124,1124,0,0,0,0,0,0,63,1,1,1,1,1,1,1,0,1,1,1,54,154,154,0,0,0,0,0,0,340,26,26,24,24,26,26,26,0,26,26,26,148,970,970,0,0,0,0,0,0
1319,1846.0,Book,884,193,691,26,0,0,0,0,0,0,0,0,0,0,0,320,421,421,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,82,113,113,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,238,308,308,0,0,0,0,0,0
1320,1846.0,BookChapter,203,202,1,1,0,0,0,0,0,0,0,0,0,0,0,7,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,105,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1321,1846.0,Dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,1846.0,Journal,2595,2521,74,174,61,57,54,54,62,61,62,0,62,62,62,613,1654,1654,11,2595,2055,2065,2595,2595,165,60,56,53,53,61,60,61,0,61,61,61,603,1627,1627,11,2521,2006,2006,2521,2521,9,1,1,1,1,1,1,1,0,1,1,1,10,27,27,0,74,49,59,74,74
1323,1846.0,Repository,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1
1324,1846.0,Thesis,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1325,1845.0,,2398,466,1932,473,42,41,40,40,42,42,42,1,42,42,42,193,1217,1217,0,0,0,0,0,0,94,8,8,7,7,8,8,8,1,8,8,8,57,366,366,0,0,0,0,0,0,379,34,33,33,33,34,34,34,0,34,34,34,136,851,851,0,0,0,0,0,0
1326,1845.0,Book,847,205,642,23,1,1,1,1,1,1,1,0,1,1,1,300,402,402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87,117,117,0,0,0,0,0,0,22,1,1,1,1,1,1,1,0,1,1,1,213,285,285,0,0,0,0,0,0
1327,1845.0,BookChapter,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,1845.0,Journal,2302,2224,78,187,44,38,37,37,44,44,44,0,44,44,44,556,1627,1627,14,2302,1840,1852,2302,2302,176,44,38,37,37,44,44,44,0,44,44,44,549,1604,1604,14,2224,1790,1790,2224,2224,11,0,0,0,0,0,0,0,0,0,0,0,7,23,23,0,78,50,62,78,78
1329,1845.0,Thesis,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0
1330,1844.0,,2189,293,1896,370,43,43,42,42,43,43,43,0,43,43,43,175,1191,1191,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,40,203,203,0,0,0,0,0,0,353,43,43,42,42,43,43,43,0,43,43,43,135,988,988,0,0,0,0,0,0
1331,1844.0,Book,801,171,630,26,1,1,0,0,1,1,1,0,1,1,1,293,393,393,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,75,88,88,0,0,0,0,0,0,24,1,1,0,0,1,1,1,0,1,1,1,218,305,305,0,0,0,0,0,0
1332,1844.0,BookChapter,84,81,3,1,0,0,0,0,0,0,0,0,0,0,0,4,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1333,1844.0,Journal,2273,2192,81,103,59,50,40,40,59,59,59,0,59,59,59,566,1499,1499,6,2273,1825,1840,2273,2273,90,57,48,38,38,57,57,57,0,57,57,57,557,1477,1477,6,2192,1778,1778,2192,2192,13,2,2,2,2,2,2,2,0,2,2,2,9,22,22,0,81,47,62,81,81
1334,1844.0,Repository,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,1,1
