,cr_published_year,cr_type,cr_dois,crossref_dois,crossref_ids,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_id_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_id_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_funders,crossref_has_funders_id_doi,crossref_has_funders_id_source,crossref_has_funders_string,crossref_has_references,crossref_has_venue,crossref_has_venue_id_issn,crossref_has_venue_string,openaire_dois,openaire_ids,openaire_has_abstract,openaire_has_affiliations,openaire_has_affiliations_id_countrycode,openaire_has_affiliations_id_ror,openaire_has_affiliations_id_source,openaire_has_affiliations_string,openaire_has_authors,openaire_has_authors_id_orcid,openaire_has_authors_sequence,openaire_has_authors_string,openaire_has_citations,openaire_has_fields,openaire_has_funders,openaire_has_funders_id_source,openaire_has_funders_string,openaire_has_references,openaire_has_venue,openaire_has_venue_id_issn,openaire_has_venue_id_issnl,openaire_has_venue_string,count_crossref_openaire_overlap,openaire_has_abstract_in_overlap,openaire_abstract_adds_presence,openaire_abstract_adds_presence_overlap,openaire_has_affiliations_in_overlap,openaire_affiliations_adds_presence,openaire_affiliations_adds_presence_overlap,openaire_has_affiliations_id_countrycode_in_overlap,openaire_affiliations_id_countrycode_adds_presence,openaire_affiliations_id_countrycode_adds_presence_overlap,openaire_has_affiliations_id_ror_in_overlap,openaire_affiliations_id_ror_adds_presence,openaire_affiliations_id_ror_adds_presence_overlap,openaire_has_affiliations_id_source_in_overlap,openaire_affiliations_id_source_adds_presence,openaire_affiliations_id_source_adds_presence_overlap,openaire_has_affiliations_string_in_overlap,openaire_affiliations_string_adds_presence,openaire_affiliations_string_adds_presence_overlap,openaire_has_authors_in_overlap,openaire_authors_adds_presence,openaire_authors_adds_presence_overlap,openaire_has_authors_id_orcid_in_overlap,openaire_authors_id_orcid_adds_presence,openaire_authors_id_orcid_adds_presence_overlap,openaire_has_authors_sequence_in_overlap,openaire_authors_sequence_adds_presence,openaire_authors_sequence_adds_presence_overlap,openaire_has_authors_string_in_overlap,openaire_authors_string_adds_presence,openaire_authors_string_adds_presence_overlap,openaire_has_citations_in_overlap,openaire_citations_adds_presence,openaire_citations_adds_presence_overlap,openaire_has_fields_in_overlap,openaire_fields_adds_presence,openaire_fields_adds_presence_overlap,openaire_has_funders_in_overlap,openaire_funders_adds_presence,openaire_funders_adds_presence_overlap,openaire_has_funders_id_source_in_overlap,openaire_funders_id_source_adds_presence,openaire_funders_id_source_adds_presence_overlap,openaire_has_funders_string_in_overlap,openaire_funders_string_adds_presence,openaire_funders_string_adds_presence_overlap,openaire_has_references_in_overlap,openaire_references_adds_presence,openaire_references_adds_presence_overlap,openaire_has_venue_in_overlap,openaire_venue_adds_presence,openaire_venue_adds_presence_overlap,openaire_has_venue_id_issn_in_overlap,openaire_venue_id_issn_adds_presence,openaire_venue_id_issn_adds_presence_overlap,openaire_has_venue_id_issnl_in_overlap,openaire_venue_id_issnl_adds_presence,openaire_venue_id_issnl_adds_presence_overlap,openaire_has_venue_string_in_overlap,openaire_venue_string_adds_presence,openaire_venue_string_adds_presence_overlap,count_openaire_crossref_overlap,crossref_has_abstract_in_overlap,crossref_abstract_adds_presence,crossref_abstract_adds_presence_overlap,crossref_has_affiliations_in_overlap,crossref_affiliations_adds_presence,crossref_affiliations_adds_presence_overlap,crossref_has_affiliations_id_ror_in_overlap,crossref_affiliations_id_ror_adds_presence,crossref_affiliations_id_ror_adds_presence_overlap,crossref_has_affiliations_string_in_overlap,crossref_affiliations_string_adds_presence,crossref_affiliations_string_adds_presence_overlap,crossref_has_authors_in_overlap,crossref_authors_adds_presence,crossref_authors_adds_presence_overlap,crossref_has_authors_id_orcid_in_overlap,crossref_authors_id_orcid_adds_presence,crossref_authors_id_orcid_adds_presence_overlap,crossref_has_authors_sequence_in_overlap,crossref_authors_sequence_adds_presence,crossref_authors_sequence_adds_presence_overlap,crossref_has_authors_string_in_overlap,crossref_authors_string_adds_presence,crossref_authors_string_adds_presence_overlap,crossref_has_citations_in_overlap,crossref_citations_adds_presence,crossref_citations_adds_presence_overlap,crossref_has_fields_in_overlap,crossref_fields_adds_presence,crossref_fields_adds_presence_overlap,crossref_has_funders_in_overlap,crossref_funders_adds_presence,crossref_funders_adds_presence_overlap,crossref_has_funders_id_doi_in_overlap,crossref_funders_id_doi_adds_presence,crossref_funders_id_doi_adds_presence_overlap,crossref_has_funders_id_source_in_overlap,crossref_funders_id_source_adds_presence,crossref_funders_id_source_adds_presence_overlap,crossref_has_funders_string_in_overlap,crossref_funders_string_adds_presence,crossref_funders_string_adds_presence_overlap,crossref_has_references_in_overlap,crossref_references_adds_presence,crossref_references_adds_presence_overlap,crossref_has_venue_in_overlap,crossref_venue_adds_presence,crossref_venue_adds_presence_overlap,crossref_has_venue_id_issn_in_overlap,crossref_venue_id_issn_adds_presence,crossref_venue_id_issn_adds_presence_overlap,crossref_has_venue_string_in_overlap,crossref_venue_string_adds_presence,crossref_venue_string_adds_presence_overlap
1357,1961,component,23,23,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,1961,dataset,566,566,566,0,0,0,0,475,0,478,475,89,0,0,0,0,0,0,566,0,566,566,563,0,0,0,0,0,0,474,0,474,474,0,1,0,0,0,0,566,0,0,566,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,474,0,0,474,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,566,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,475,1,1,0,0,0,478,4,4,475,1,1,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,566,0,0
1359,1961,edited-book,80,80,80,0,0,0,0,50,0,50,50,19,0,0,0,0,0,0,2,1,2,48,48,0,0,0,0,0,0,48,0,48,48,0,9,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,4,0,0,0,48,4,4,48,4,4,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,0,0,44,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,1961,journal-article,240703,240703,240703,12663,23292,0,23292,192446,1,192871,192446,107751,211356,206,144,144,206,64560,240703,240594,240703,193883,189127,71092,38106,38105,38018,38106,38106,192576,76,192576,192576,0,188243,1,1,1,0,189491,189258,0,189491,193883,71092,59486,59486,38106,28712,28712,38105,38105,38105,38018,38018,38018,38106,38106,38106,38106,28712,28712,192576,1708,1708,76,75,75,192576,1671,1671,192576,1708,1708,0,0,0,188243,15514,15514,1,1,1,1,1,1,1,1,1,0,0,0,189491,0,0,189258,0,0,0,0,0,189491,0,0,193883,11607,1,1,23273,13879,13879,0,0,0,23273,13879,13879,191853,985,985,1,0,0,191891,986,986,191853,985,985,104698,104698,104698,172729,0,0,203,203,203,142,142,142,142,142,142,203,203,203,62661,62661,62661,193883,4392,4392,193783,4525,4525,193883,4392,4392
1361,1961,journal-issue,1922,1922,1922,0,0,0,0,0,0,0,0,60,1681,0,0,0,0,0,1922,1880,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,1961,monograph,633,633,633,2,0,0,0,359,0,493,359,169,0,0,0,0,0,2,13,12,13,341,336,10,1,1,1,1,1,341,0,341,341,0,217,0,0,0,0,0,0,0,0,341,10,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,341,6,6,0,0,0,341,6,6,341,6,6,0,0,0,217,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,2,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,335,0,0,335,0,0,141,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,4,4,5,5,5
1363,1961,other,399,399,399,0,3,0,3,359,2,364,359,162,0,0,0,0,0,0,399,380,399,363,362,40,2,2,2,2,2,363,1,363,363,0,229,0,0,0,0,359,351,0,359,363,40,40,40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,363,4,4,1,0,0,363,4,4,363,4,4,0,0,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,351,0,0,0,0,0,359,0,0,363,0,0,0,3,3,3,0,0,0,3,3,3,359,0,0,2,1,1,359,0,0,359,0,0,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,4,4,355,4,4,363,4,4
1364,1961,proceedings,8,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,1961,proceedings-article,1121,1121,1121,72,69,0,69,1102,0,1102,1102,410,0,0,0,0,0,316,1121,598,1121,1102,1101,382,211,211,211,211,211,1102,0,1102,1102,0,954,0,0,0,0,1099,626,0,1099,1102,382,310,310,211,192,192,211,211,211,211,211,211,211,211,211,211,192,192,1102,0,0,0,0,0,1102,0,0,1102,0,0,0,0,0,954,954,954,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,626,30,30,0,0,0,1099,0,0,1102,72,0,0,69,50,50,0,0,0,69,50,50,1102,0,0,0,0,0,1102,0,0,1102,0,0,410,410,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,315,315,1102,3,3,598,2,2,1102,3,3
1366,1961,reference-book,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,1961,report,3917,3917,3917,10,34,0,34,3145,0,3561,3145,765,0,51,51,51,51,0,0,0,0,3384,3350,1787,46,46,46,46,46,3384,0,3384,3384,0,2680,0,0,0,0,4,3,0,4,3384,1787,1778,1778,46,37,37,46,46,46,46,46,46,46,46,46,46,37,37,3384,242,242,0,0,0,3384,235,235,3384,242,242,0,0,0,2680,2680,2680,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,0,0,0,4,4,4,3384,9,0,0,34,25,25,0,0,0,34,25,25,3142,0,0,0,0,0,3149,0,0,3142,0,0,746,746,746,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1368,1961,report-series,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,1960,,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,1960,book,1363,1363,1363,7,0,0,0,875,0,911,875,646,0,5,3,3,5,0,131,125,131,950,939,16,6,6,6,6,6,950,0,950,950,0,242,0,0,0,0,0,0,0,0,950,16,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,950,76,76,0,0,0,950,76,76,950,76,76,0,0,0,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,2,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,874,0,0,874,0,0,592,592,592,0,0,0,5,5,5,3,3,3,3,3,3,5,5,5,0,0,0,57,57,57,53,53,53,57,57,57
1371,1960,book-chapter,20109,20109,20109,0,47,0,47,9969,0,10062,9969,2263,0,9,9,9,9,4391,20109,779,20109,11906,11180,4771,2473,2473,2473,2473,2473,11906,1,11906,11906,0,5056,0,0,0,0,0,0,0,0,11906,4771,4771,4771,2473,2473,2473,2473,2473,2473,2473,2473,2473,2473,2473,2473,2473,2473,2473,11906,1938,1938,1,1,1,11906,1934,1934,11906,1938,1938,0,0,0,5056,5056,5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11906,0,0,0,47,47,47,0,0,0,47,47,47,9968,0,0,0,0,0,9972,0,0,9968,0,0,2095,2095,2095,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,4278,4278,4278,11906,11906,11906,522,522,522,11906,11906,11906
1372,1960,component,24,24,24,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,1960,dataset,766,766,766,0,0,0,0,682,0,687,682,107,0,0,0,0,0,0,766,0,766,764,763,0,0,0,0,0,0,679,0,679,679,0,1,0,0,0,0,764,0,0,764,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,679,0,0,679,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,764,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,680,1,1,0,0,0,685,6,6,680,1,1,107,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,764,0,0
1374,1960,edited-book,72,72,72,0,0,0,0,42,0,42,42,20,0,0,0,0,0,0,1,0,1,46,46,0,0,0,0,0,0,46,0,46,46,0,9,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,6,0,0,0,46,6,6,46,6,6,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,40,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,1960,journal-article,231065,231065,231065,12588,22815,0,22815,182315,0,182727,182315,100367,200478,218,140,140,218,59093,231065,230974,231065,183846,178813,65651,35407,35407,35335,35407,35407,182004,72,182004,182004,0,177992,0,0,0,0,179739,179509,0,179739,183846,65651,53979,53979,35407,26521,26521,35407,35407,35407,35335,35335,35335,35407,35407,35407,35407,26521,26521,182004,1788,1788,72,72,72,182004,1768,1768,182004,1788,1788,0,0,0,177992,15661,15661,0,0,0,0,0,0,0,0,0,0,0,0,179739,0,0,179509,0,0,0,0,0,179739,0,0,183846,11672,0,0,22789,13903,13903,0,0,0,22789,13903,13903,181674,1458,1458,0,0,0,181699,1463,1463,181674,1458,1458,97365,97365,97365,162331,0,0,217,217,217,139,139,139,139,139,139,217,217,217,57049,57049,57049,183846,4107,4107,183769,4260,4260,183846,4107,4107
1376,1960,journal-issue,1813,1813,1813,0,0,0,0,0,0,0,0,57,1567,0,0,0,0,0,1813,1777,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,1960,monograph,493,493,493,1,0,0,0,285,0,373,285,151,0,0,0,0,0,2,4,4,4,271,264,9,0,0,0,0,0,271,0,271,271,0,165,1,1,1,0,0,0,0,0,271,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,10,10,0,0,0,271,10,10,271,10,10,0,0,0,165,165,165,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,261,0,0,261,0,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1378,1960,other,343,343,343,0,0,0,0,327,1,331,327,128,0,0,0,0,0,1,343,337,343,328,328,32,1,1,1,1,1,328,0,328,328,0,223,0,0,0,0,324,322,0,324,328,32,32,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,328,1,1,0,0,0,328,0,0,328,1,1,0,0,0,223,223,223,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,322,0,0,0,0,0,324,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,1,1,1,328,0,0,327,0,0,128,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,4,4,326,4,4,328,4,4
1379,1960,proceedings,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,1960,proceedings-article,831,831,831,75,73,0,73,815,0,815,815,262,0,0,0,0,0,193,831,485,831,815,815,278,183,183,183,183,183,815,0,815,815,0,706,0,0,0,0,814,516,0,814,815,278,205,205,183,161,161,183,183,183,183,183,183,183,183,183,183,161,161,815,0,0,0,0,0,815,0,0,815,0,0,0,0,0,706,706,706,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0,516,31,31,0,0,0,814,0,0,815,73,0,0,73,51,51,0,0,0,73,51,51,815,0,0,0,0,0,815,0,0,815,0,0,261,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,193,815,1,1,485,0,0,815,1,1
1381,1960,report,3151,3151,3151,6,38,1,38,2337,0,2885,2337,537,0,48,48,48,48,1,0,0,0,2548,2533,1181,30,30,30,30,30,2544,0,2544,2544,0,2028,0,0,0,0,4,4,0,4,2548,1181,1175,1175,30,27,27,30,30,30,30,30,30,30,30,30,30,27,27,2544,215,215,0,0,0,2544,212,212,2544,215,215,0,0,0,2028,2028,2028,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,4,2548,6,0,0,36,33,33,1,1,1,36,33,33,2333,4,4,0,0,0,2336,4,4,2333,4,4,515,515,515,0,0,0,29,29,29,29,29,29,29,29,29,29,29,29,1,1,1,0,0,0,0,0,0,0,0,0
1382,1960,report-series,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,1960,standard,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,1959,book,1245,1245,1245,2,0,0,0,824,0,868,824,609,0,6,4,4,6,0,148,144,148,893,882,15,5,5,4,5,5,893,0,893,893,0,229,0,0,0,0,0,0,0,0,893,15,13,13,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,893,70,70,0,0,0,893,69,69,893,70,70,0,0,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,2,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,824,0,0,823,0,0,561,561,561,0,0,0,5,5,5,4,4,4,4,4,4,5,5,5,0,0,0,67,67,67,67,67,67,67,67,67
1385,1959,book-chapter,16968,16968,16968,0,113,0,113,7276,0,7354,7276,1731,0,41,41,41,41,3012,16968,1443,16968,8582,8481,3409,1157,1157,1157,1157,1157,8581,1,8581,8581,0,2894,0,0,0,0,0,0,0,0,8582,3409,3409,3409,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,8581,1316,1316,1,1,1,8581,1299,1299,8581,1316,1316,0,0,0,2894,2894,2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8582,0,0,0,113,113,113,0,0,0,113,113,113,7266,1,1,0,0,0,7283,1,1,7266,1,1,1545,1545,1545,0,0,0,41,41,41,41,41,41,41,41,41,41,41,41,2920,2920,2920,8582,8582,8582,986,986,986,8582,8582,8582
1386,1959,component,34,34,34,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,1959,dataset,291,291,291,0,0,0,0,239,0,241,239,69,0,0,0,0,0,0,291,0,291,291,290,0,0,0,0,0,0,239,0,239,239,0,0,0,0,0,0,291,0,0,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,239,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,291,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,241,2,2,239,0,0,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,291,0,0
1388,1959,edited-book,61,61,61,0,0,0,0,34,0,34,34,20,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,37,0,37,37,0,5,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,4,0,0,0,37,4,4,37,4,4,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,0,0,33,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,1959,journal-article,218553,218553,218553,11007,21827,0,21827,172394,2,172783,172394,93470,188139,152,93,93,152,53623,218553,218459,218553,173676,168611,59859,33319,33318,33227,33319,33319,171644,51,171644,171644,0,167522,0,0,0,0,170019,169826,0,170019,173676,59859,49580,49580,33319,24575,24575,33318,33318,33318,33227,33227,33227,33319,33319,33319,33319,24575,24575,171644,1443,1443,51,50,50,171644,1417,1417,171644,1443,1443,0,0,0,167522,15462,15462,0,0,0,0,0,0,0,0,0,0,0,0,170019,0,0,169826,1,1,0,0,0,170019,0,0,173676,10279,0,0,21743,12999,12999,0,0,0,21743,12999,12999,171733,1532,1532,2,1,1,171782,1555,1555,171733,1532,1532,90586,90586,90586,152060,0,0,152,152,152,93,93,93,93,93,93,152,152,152,52002,52002,52002,173676,3657,3657,173596,3771,3771,173676,3657,3657
