,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_sourceid,non_dois_has_venue_string
1383,1862.0,Journal,3787,3522,265,145,632,111,98,114,632,3787,3787,3787,3787,932,2660,2660,33,3787,3360,3787,3787,136,582,97,85,100,582,3522,3522,3522,3522,909,2471,2471,33,3522,3111,3522,3522,9,50,14,13,14,50,265,265,265,265,23,189,189,0,265,249,265,265
1384,1862.0,Patent,13,0,13,0,0,0,0,0,0,13,13,13,13,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,3,8,8,0,0,0,0,0
1385,1862.0,Repository,3,0,3,1,0,0,0,0,0,3,3,3,3,2,3,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,2,3,3,0,2,0,2,2
1386,1862.0,Thesis,64,3,61,0,0,0,0,0,0,64,64,64,64,4,49,49,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,61,61,61,61,3,48,48,0,0,0,0,0
1387,1861.0,,4257,767,3490,673,141,50,50,50,141,4257,4257,4257,4257,378,2470,2470,4,0,0,0,0,88,75,7,7,7,75,767,767,767,767,135,380,380,4,0,0,0,0,585,66,43,43,43,66,3490,3490,3490,3490,243,2090,2090,0,0,0,0,0
1388,1861.0,Book,1069,248,821,30,1,0,0,0,1,1069,1069,1069,1069,359,502,502,0,0,0,0,0,4,1,0,0,0,1,248,248,248,248,89,129,129,0,0,0,0,0,26,0,0,0,0,0,821,821,821,821,270,373,373,0,0,0,0,0
1389,1861.0,BookChapter,217,217,0,0,0,0,0,0,0,217,217,217,217,6,114,114,0,0,0,0,0,0,0,0,0,0,0,217,217,217,217,6,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,1861.0,Conference,8,8,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,1861.0,Journal,3522,3308,214,111,610,88,72,91,610,3522,3522,3522,3522,870,2544,2544,32,3522,3064,3522,3522,109,560,70,54,71,560,3308,3308,3308,3308,845,2380,2380,32,3308,2881,3308,3308,2,50,18,18,20,50,214,214,214,214,25,164,164,0,214,183,214,214
1392,1861.0,Patent,42,0,42,2,0,0,0,0,0,42,42,42,42,13,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,42,42,42,13,28,28,0,0,0,0,0
1393,1861.0,Thesis,55,3,52,1,0,0,0,0,0,55,55,55,55,5,36,36,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,52,52,52,5,36,36,0,0,0,0,0
1394,1860.0,,4645,719,3926,955,138,40,36,40,138,4645,4645,4645,4645,370,2592,2592,3,0,0,0,0,27,64,1,1,1,64,719,719,719,719,155,369,369,3,0,0,0,0,928,74,39,35,39,74,3926,3926,3926,3926,215,2223,2223,0,0,0,0,0
1395,1860.0,Book,1121,287,834,32,0,0,0,0,0,1121,1121,1121,1121,407,571,571,0,0,0,0,0,1,0,0,0,0,0,287,287,287,287,116,188,188,0,0,0,0,0,31,0,0,0,0,0,834,834,834,834,291,383,383,0,0,0,0,0
1396,1860.0,BookChapter,132,131,1,1,0,0,0,0,0,132,132,132,132,4,92,92,0,0,0,0,0,0,0,0,0,0,0,131,131,131,131,3,92,92,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1397,1860.0,Conference,8,8,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,1860.0,Journal,4409,4187,222,168,848,144,109,146,848,4409,4409,4409,4409,914,2825,2825,20,4409,3960,4409,4409,166,780,119,84,120,780,4187,4187,4187,4187,888,2676,2676,20,4187,3778,4187,4187,2,68,25,25,26,68,222,222,222,222,26,149,149,0,222,182,222,222
1399,1860.0,Patent,64,0,64,4,0,0,0,0,0,64,64,64,64,18,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,64,64,64,64,18,36,36,0,0,0,0,0
1400,1860.0,Repository,2,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,1,0,1,1
1401,1860.0,Thesis,51,1,50,0,0,0,0,0,0,51,51,51,51,5,28,28,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,5,28,28,0,0,0,0,0
1402,1859.0,,3902,782,3120,605,151,72,72,72,151,3902,3902,3902,3902,324,2138,2138,3,0,0,0,0,168,50,10,10,10,50,782,782,782,782,123,402,402,3,0,0,0,0,437,101,62,62,62,101,3120,3120,3120,3120,201,1736,1736,0,0,0,0,0
1403,1859.0,Book,1039,242,797,40,1,0,0,0,1,1039,1039,1039,1039,371,546,546,0,0,0,0,0,2,1,0,0,0,1,242,242,242,242,94,151,151,0,0,0,0,0,38,0,0,0,0,0,797,797,797,797,277,395,395,0,0,0,0,0
1404,1859.0,BookChapter,117,113,4,3,0,0,0,0,0,117,117,117,117,5,79,79,0,0,0,0,0,0,0,0,0,0,0,113,113,113,113,5,77,77,0,0,0,0,0,3,0,0,0,0,0,4,4,4,4,0,2,2,0,0,0,0,0
1405,1859.0,Journal,4519,4297,222,135,924,125,106,126,924,4519,4519,4519,4519,821,2733,2733,17,4519,3993,4519,4519,126,878,107,90,108,878,4297,4297,4297,4297,801,2588,2588,17,4297,3824,4297,4297,9,46,18,16,18,46,222,222,222,222,20,145,145,0,222,169,222,222
1406,1859.0,Patent,37,0,37,12,0,0,0,0,0,37,37,37,37,3,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,37,37,37,37,3,24,24,0,0,0,0,0
1407,1859.0,Repository,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1408,1859.0,Thesis,50,2,48,0,0,0,0,0,0,50,50,50,50,5,33,33,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,4,33,33,0,0,0,0,0
1409,1858.0,,4524,708,3816,386,116,43,43,43,116,4524,4524,4524,4524,345,2584,2584,4,0,0,0,0,33,32,3,3,3,32,708,708,708,708,154,388,388,4,0,0,0,0,353,84,40,40,40,84,3816,3816,3816,3816,191,2196,2196,0,0,0,0,0
1410,1858.0,Book,960,229,731,35,2,0,0,0,2,960,960,960,960,316,475,475,0,0,0,0,0,4,1,0,0,0,1,229,229,229,229,90,132,132,0,0,0,0,0,31,1,0,0,0,1,731,731,731,731,226,343,343,0,0,0,0,0
1411,1858.0,BookChapter,132,130,2,0,0,0,0,0,0,132,132,132,132,2,66,66,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,2,65,65,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,1,0,0,0,0,0
1412,1858.0,Journal,4620,4339,281,125,969,108,91,112,969,4620,4620,4620,4620,826,2837,2837,24,4620,4138,4620,4620,110,882,83,69,86,882,4339,4339,4339,4339,802,2657,2657,24,4339,3899,4339,4339,15,87,25,22,26,87,281,281,281,281,24,180,180,0,281,239,281,281
1413,1858.0,Patent,29,0,29,3,0,0,0,0,0,29,29,29,29,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,29,29,29,1,13,13,0,0,0,0,0
1414,1858.0,Repository,5,0,5,0,0,0,0,0,0,5,5,5,5,1,5,5,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,5,5,0,2,0,2,2
1415,1858.0,Thesis,44,0,44,1,0,0,0,0,0,44,44,44,44,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,44,44,44,2,31,31,0,0,0,0,0
1416,1857.0,,4500,847,3653,416,139,35,34,36,139,4500,4500,4500,4500,343,2876,2876,1,0,0,0,0,107,64,5,5,5,64,847,847,847,847,162,542,542,1,0,0,0,0,309,75,30,29,31,75,3653,3653,3653,3653,181,2334,2334,0,0,0,0,0
1417,1857.0,Book,1110,238,872,52,2,2,2,2,2,1110,1110,1110,1110,385,577,577,0,0,0,0,0,1,0,0,0,0,0,238,238,238,238,90,145,145,0,0,0,0,0,51,2,2,2,2,2,872,872,872,872,295,432,432,0,0,0,0,0
1418,1857.0,BookChapter,114,113,1,0,0,0,0,0,0,114,114,114,114,5,73,73,0,0,0,0,0,0,0,0,0,0,0,113,113,113,113,5,72,72,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1419,1857.0,Journal,4564,4336,228,161,767,148,132,151,767,4564,4564,4564,4564,855,2870,2870,25,4564,4113,4564,4564,147,714,133,118,136,714,4336,4336,4336,4336,826,2740,2740,25,4336,3911,4336,4336,14,53,15,14,15,53,228,228,228,228,29,130,130,0,228,202,228,228
1420,1857.0,Patent,12,0,12,3,0,0,0,0,0,12,12,12,12,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,12,12,12,1,7,7,0,0,0,0,0
1421,1857.0,Thesis,35,0,35,0,0,0,0,0,0,35,35,35,35,5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,5,17,17,0,0,0,0,0
1422,1856.0,,3232,504,2728,369,82,31,31,31,82,3232,3232,3232,3232,235,1883,1883,1,0,0,0,0,9,9,0,0,0,9,504,504,504,504,92,276,276,1,0,0,0,0,360,73,31,31,31,73,2728,2728,2728,2728,143,1607,1607,0,0,0,0,0
1423,1856.0,Book,960,197,763,36,0,0,0,0,0,960,960,960,960,314,489,489,0,0,0,0,0,0,0,0,0,0,0,197,197,197,197,67,122,122,0,0,0,0,0,36,0,0,0,0,0,763,763,763,763,247,367,367,0,0,0,0,0
1424,1856.0,BookChapter,112,112,0,0,0,0,0,0,0,112,112,112,112,4,48,48,0,0,0,0,0,0,0,0,0,0,0,112,112,112,112,4,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,1856.0,Journal,4458,4267,191,156,927,136,119,140,927,4458,4458,4458,4458,774,2849,2849,19,4458,3992,4458,4458,148,854,111,96,114,854,4267,4267,4267,4267,753,2723,2723,19,4267,3815,4267,4267,8,73,25,23,26,73,191,191,191,191,21,126,126,0,191,177,191,191
1426,1856.0,Patent,14,0,14,0,0,0,0,0,0,14,14,14,14,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,7,7,0,0,0,0,0
1427,1856.0,Repository,2,0,2,2,0,0,0,0,0,2,2,2,2,1,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,1,2,2,0,1,0,1,1
1428,1856.0,Thesis,44,0,44,0,0,0,0,0,0,44,44,44,44,3,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44,44,3,28,28,0,0,0,0,0
1429,1855.0,,4265,718,3547,588,169,80,78,80,169,4265,4265,4265,4265,294,1942,1942,1,0,0,0,0,72,52,31,31,31,52,718,718,718,718,125,390,390,1,0,0,0,0,516,117,49,47,49,117,3547,3547,3547,3547,169,1552,1552,0,0,0,0,0
1430,1855.0,Book,968,197,771,29,0,0,0,0,0,968,968,968,968,325,481,481,0,0,0,0,0,2,0,0,0,0,0,197,197,197,197,83,121,121,0,0,0,0,0,27,0,0,0,0,0,771,771,771,771,242,360,360,0,0,0,0,0
1431,1855.0,BookChapter,90,90,0,0,0,0,0,0,0,90,90,90,90,9,48,48,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,9,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,1855.0,Journal,3945,3785,160,158,852,101,76,102,852,3945,3945,3945,3945,658,2347,2347,22,3945,3525,3945,3945,150,798,91,66,92,798,3785,3785,3785,3785,633,2254,2254,22,3785,3378,3785,3785,8,54,10,10,10,54,160,160,160,160,25,93,93,0,160,147,160,160
1433,1855.0,Patent,10,0,10,0,0,0,0,0,0,10,10,10,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,5,5,0,0,0,0,0
1434,1855.0,Repository,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1435,1855.0,Thesis,17,1,16,0,0,0,0,0,0,17,17,17,17,0,7,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,0,7,7,0,0,0,0,0
1436,1854.0,,3191,540,2651,376,90,27,25,27,90,3191,3191,3191,3191,249,1710,1710,0,0,0,0,0,14,10,0,0,0,10,540,540,540,540,77,369,369,0,0,0,0,0,362,80,27,25,27,80,2651,2651,2651,2651,172,1341,1341,0,0,0,0,0
1437,1854.0,Book,1027,242,785,31,2,2,2,2,2,1027,1027,1027,1027,359,531,531,0,0,0,0,0,2,0,0,0,0,0,242,242,242,242,108,150,150,0,0,0,0,0,29,2,2,2,2,2,785,785,785,785,251,381,381,0,0,0,0,0
1438,1854.0,BookChapter,193,192,1,1,0,0,0,0,0,193,193,193,193,5,133,133,0,0,0,0,0,0,0,0,0,0,0,192,192,192,192,4,133,133,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1439,1854.0,Journal,3932,3797,135,141,786,109,98,114,786,3932,3932,3932,3932,714,2422,2422,19,3932,3393,3932,3932,134,761,103,92,108,761,3797,3797,3797,3797,699,2359,2359,19,3797,3274,3797,3797,7,25,6,6,6,25,135,135,135,135,15,63,63,0,135,119,135,135
1440,1854.0,Patent,9,0,9,1,0,0,0,0,0,9,9,9,9,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,0,5,5,0,0,0,0,0
1441,1854.0,Repository,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
1442,1854.0,Thesis,30,1,29,2,0,0,0,0,0,30,30,30,30,2,15,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,29,29,29,29,2,15,15,0,0,0,0,0
1443,1853.0,,3033,390,2643,383,114,41,39,41,114,3033,3033,3033,3033,225,1789,1789,0,0,0,0,0,21,7,3,3,3,7,390,390,390,390,48,249,249,0,0,0,0,0,362,107,38,36,38,107,2643,2643,2643,2643,177,1540,1540,0,0,0,0,0
1444,1853.0,Book,973,236,737,25,2,2,2,2,2,973,973,973,973,353,502,502,0,0,0,0,0,2,0,0,0,0,0,236,236,236,236,101,153,153,0,0,0,0,0,23,2,2,2,2,2,737,737,737,737,252,349,349,0,0,0,0,0
1445,1853.0,BookChapter,130,128,2,1,0,0,0,0,0,130,130,130,130,2,92,92,0,0,0,0,0,0,0,0,0,0,0,128,128,128,128,1,91,91,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0
1446,1853.0,Journal,4104,4000,104,153,938,115,93,117,938,4104,4104,4104,4104,727,2528,2528,16,4104,3578,4104,4104,144,913,108,87,110,913,4000,4000,4000,4000,713,2472,2472,16,4000,3479,4000,4000,9,25,7,6,7,25,104,104,104,104,14,56,56,0,104,99,104,104
1447,1853.0,Patent,4,0,4,0,0,0,0,0,0,4,4,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,2,2,0,0,0,0,0
1448,1853.0,Repository,3,0,3,0,0,0,0,0,0,3,3,3,3,0,1,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,1,0,2,0,2,2
1449,1853.0,Thesis,52,3,49,1,0,0,0,0,0,52,52,52,52,5,28,28,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,49,49,49,49,4,28,28,0,0,0,0,0
1450,1852.0,,2811,465,2346,426,88,39,38,39,88,2811,2811,2811,2811,231,1442,1442,0,0,0,0,0,49,8,5,5,5,8,465,465,465,465,62,300,300,0,0,0,0,0,377,80,34,33,34,80,2346,2346,2346,2346,169,1142,1142,0,0,0,0,0
1451,1852.0,Book,932,223,709,43,1,0,0,0,1,932,932,932,932,323,475,475,0,0,0,0,0,2,1,0,0,0,1,223,223,223,223,98,151,151,0,0,0,0,0,41,0,0,0,0,0,709,709,709,709,225,324,324,0,0,0,0,0
1452,1852.0,BookChapter,141,139,2,1,0,0,0,0,0,141,141,141,141,2,90,90,0,0,0,0,0,0,0,0,0,0,0,139,139,139,139,2,90,90,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
1453,1852.0,Journal,3622,3543,79,130,679,97,84,101,679,3622,3622,3622,3622,604,2035,2035,18,3622,3113,3622,3622,119,679,97,84,101,679,3543,3543,3543,3543,587,2000,2000,18,3543,3049,3543,3543,11,0,0,0,0,0,79,79,79,79,17,35,35,0,79,64,79,79
1454,1852.0,Patent,3,0,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
1455,1852.0,Repository,2,0,2,2,0,0,0,0,0,2,2,2,2,0,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,2,2,0,1,0,1,1
1456,1852.0,Thesis,42,0,42,0,0,0,0,0,0,42,42,42,42,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,29,29,0,0,0,0,0
1457,1851.0,,3896,627,3269,473,111,55,55,55,111,3896,3896,3896,3896,271,1557,1557,0,0,0,0,0,82,35,22,22,22,35,627,627,627,627,88,451,451,0,0,0,0,0,391,76,33,33,33,76,3269,3269,3269,3269,183,1106,1106,0,0,0,0,0
1458,1851.0,Book,956,216,740,40,0,0,0,0,0,956,956,956,956,306,498,498,0,0,0,0,0,3,0,0,0,0,0,216,216,216,216,78,143,143,0,0,0,0,0,37,0,0,0,0,0,740,740,740,740,228,355,355,0,0,0,0,0
1459,1851.0,BookChapter,139,138,1,0,0,0,0,0,0,139,139,139,139,2,44,44,0,0,0,0,0,0,0,0,0,0,0,138,138,138,138,2,43,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1460,1851.0,Dataset,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,1851.0,Journal,3295,3239,56,112,564,86,71,93,564,3295,3295,3295,3295,558,1930,1930,16,3295,2800,3295,3295,102,564,86,71,93,564,3239,3239,3239,3239,548,1914,1914,16,3239,2749,3239,3239,10,0,0,0,0,0,56,56,56,56,10,16,16,0,56,51,56,56
1462,1851.0,Patent,7,0,7,0,0,0,0,0,0,7,7,7,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,4,4,0,0,0,0,0
1463,1851.0,Thesis,28,0,28,1,0,0,0,0,0,28,28,28,28,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,28,28,28,1,16,16,0,0,0,0,0
1464,1850.0,,3486,300,3186,444,89,41,41,41,89,3486,3486,3486,3486,205,1509,1509,0,0,0,0,0,6,2,2,2,2,2,300,300,300,300,38,166,166,0,0,0,0,0,438,87,39,39,39,87,3186,3186,3186,3186,167,1343,1343,0,0,0,0,0
1465,1850.0,Book,897,179,718,35,2,1,1,1,2,897,897,897,897,305,461,461,0,0,0,0,0,4,1,0,0,0,1,179,179,179,179,69,109,109,0,0,0,0,0,31,1,1,1,1,1,718,718,718,718,236,352,352,0,0,0,0,0
1466,1850.0,BookChapter,91,90,1,1,0,0,0,0,0,91,91,91,91,1,53,53,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,1,52,52,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1467,1850.0,Journal,3420,3348,72,147,413,72,52,75,413,3420,3420,3420,3420,630,2218,2218,12,3420,2867,3420,3420,134,413,72,52,75,413,3348,3348,3348,3348,624,2192,2192,12,3348,2819,3348,3348,13,0,0,0,0,0,72,72,72,72,6,26,26,0,72,48,72,72
1468,1850.0,Patent,19,0,19,1,0,0,0,0,0,19,19,19,19,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,19,19,19,11,15,15,0,0,0,0,0
1469,1850.0,Thesis,34,0,34,0,0,0,0,0,0,34,34,34,34,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,34,1,23,23,0,0,0,0,0
1470,1849.0,,2566,283,2283,420,133,44,41,44,133,2566,2566,2566,2566,169,1309,1309,0,0,0,0,0,112,70,13,11,13,70,283,283,283,283,53,204,204,0,0,0,0,0,308,63,31,30,31,63,2283,2283,2283,2283,116,1105,1105,0,0,0,0,0
1471,1849.0,Book,801,159,642,30,0,0,0,0,0,801,801,801,801,287,398,398,0,0,0,0,0,2,0,0,0,0,0,159,159,159,159,69,98,98,0,0,0,0,0,28,0,0,0,0,0,642,642,642,642,218,300,300,0,0,0,0,0
1472,1849.0,BookChapter,94,94,0,0,0,0,0,0,0,94,94,94,94,0,48,48,0,0,0,0,0,0,0,0,0,0,0,94,94,94,94,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,1849.0,Conference,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,1849.0,Dataset,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,1849.0,Journal,2636,2583,53,143,234,44,38,47,234,2636,2636,2636,2636,523,1735,1735,17,2636,2155,2636,2636,133,234,44,38,47,234,2583,2583,2583,2583,518,1713,1713,17,2583,2110,2583,2583,10,0,0,0,0,0,53,53,53,53,5,22,22,0,53,45,53,53
1476,1849.0,Patent,9,0,9,0,1,0,0,0,1,9,9,9,9,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,9,9,9,4,6,6,0,0,0,0,0
1477,1849.0,Repository,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
1478,1849.0,Thesis,8,0,8,0,0,0,0,0,0,8,8,8,8,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,2,4,4,0,0,0,0,0
1479,1848.0,,2829,752,2077,393,109,45,42,45,109,2829,2829,2829,2829,174,1679,1679,0,0,0,0,0,18,6,1,1,1,6,752,752,752,752,40,545,545,0,0,0,0,0,375,103,44,41,44,103,2077,2077,2077,2077,134,1134,1134,0,0,0,0,0
1480,1848.0,Book,968,240,728,69,1,0,0,0,1,968,968,968,968,304,485,485,0,0,0,0,0,44,1,0,0,0,1,240,240,240,240,74,159,159,0,0,0,0,0,25,0,0,0,0,0,728,728,728,728,230,326,326,0,0,0,0,0
1481,1848.0,BookChapter,215,215,0,0,0,0,0,0,0,215,215,215,215,6,68,68,0,0,0,0,0,0,0,0,0,0,0,215,215,215,215,6,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,1848.0,Journal,2406,2344,62,125,258,41,31,48,258,2406,2406,2406,2406,522,1658,1658,13,2406,2046,2406,2406,118,258,41,31,48,258,2344,2344,2344,2344,509,1626,1626,13,2344,1997,2344,2344,7,0,0,0,0,0,62,62,62,62,13,32,32,0,62,49,62,62
1483,1848.0,Patent,7,0,7,1,0,0,0,0,0,7,7,7,7,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,7,7,2,3,3,0,0,0,0,0
