,published_year,type,num_dois,num_objects,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_sourceid,non_dois_has_venue_string
1256,1878.0,,1476,6224,603,342,93,89,93,342,6224,6224,6224,6224,773,2900,2900,31,0,0,0,0,164,204,27,26,27,204,1476,1476,1476,1476,400,841,841,31,0,0,0,0,439,138,66,63,66,138,4748,4748,4748,4748,373,2059,2059,0,0,0,0,0
1257,1878.0,Book,380,1857,53,2,2,2,2,2,1857,1857,1857,1857,603,814,814,2,0,0,0,0,6,0,0,0,0,0,380,380,380,380,132,207,207,0,0,0,0,0,47,2,2,2,2,2,1477,1477,1477,1477,471,607,607,2,0,0,0,0
1258,1878.0,BookChapter,184,185,0,0,0,0,0,0,185,185,185,185,21,69,69,0,0,0,0,0,0,0,0,0,0,0,184,184,184,184,21,69,69,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1259,1878.0,Conference,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,1878.0,Journal,7896,8506,531,2483,441,402,442,2483,8506,8506,8506,8506,2285,5717,5717,228,8506,8000,8506,8506,510,2268,371,333,372,2268,7896,7896,7896,7896,2203,5249,5249,228,7896,7436,7896,7896,21,215,70,69,70,215,610,610,610,610,82,468,468,0,610,564,610,610
1261,1878.0,Patent,0,1228,23,1,0,0,0,1,1228,1228,1228,1228,17,497,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,1,1228,1228,1228,1228,17,497,497,0,0,0,0,0
1262,1878.0,Thesis,1,36,3,0,0,0,0,0,36,36,36,36,2,23,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,35,35,35,2,23,23,0,0,0,0,0
1263,1877.0,,1277,5259,582,288,87,85,88,288,5259,5259,5259,5259,654,2288,2288,37,0,0,0,0,182,178,34,32,35,178,1277,1277,1277,1277,334,618,618,37,0,0,0,0,400,110,53,53,53,110,3982,3982,3982,3982,320,1670,1670,0,0,0,0,0
1264,1877.0,Book,330,1806,61,2,2,2,2,2,1806,1806,1806,1806,632,833,833,0,0,0,0,0,7,0,0,0,0,0,330,330,330,330,136,184,184,0,0,0,0,0,54,2,2,2,2,2,1476,1476,1476,1476,496,649,649,0,0,0,0,0
1265,1877.0,BookChapter,176,182,0,0,0,0,0,0,182,182,182,182,7,83,83,0,0,0,0,0,0,0,0,0,0,0,176,176,176,176,6,78,78,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,5,5,0,0,0,0,0
1266,1877.0,Conference,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,1877.0,Journal,7623,8211,587,2317,367,309,376,2317,8211,8211,8211,8211,2166,5479,5479,217,8211,7799,8211,8211,573,2089,318,262,325,2089,7623,7623,7623,7623,2065,5035,5035,217,7623,7243,7623,7623,14,228,49,47,51,228,588,588,588,588,101,444,444,0,588,556,588,588
1268,1877.0,Patent,1,1383,15,0,0,0,0,0,1383,1383,1383,1383,15,522,522,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,15,0,0,0,0,0,1382,1382,1382,1382,15,522,522,0,0,0,0,0
1269,1877.0,Repository,0,5,0,0,0,0,0,0,5,5,5,5,1,3,3,0,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,3,3,0,5,1,5,5
1270,1877.0,Thesis,2,34,0,0,0,0,0,0,34,34,34,34,3,25,25,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,3,25,25,0,0,0,0,0
1271,1876.0,,1210,5044,539,309,72,72,74,309,5044,5044,5044,5044,570,2415,2415,16,0,0,0,0,110,194,10,10,12,194,1210,1210,1210,1210,275,567,567,16,0,0,0,0,429,115,62,62,62,115,3834,3834,3834,3834,295,1848,1848,0,0,0,0,0
1272,1876.0,Book,336,1754,60,2,1,1,1,2,1754,1754,1754,1754,555,821,821,0,0,0,0,0,5,0,0,0,0,0,336,336,336,336,123,187,187,0,0,0,0,0,55,2,1,1,1,2,1418,1418,1418,1418,432,634,634,0,0,0,0,0
1273,1876.0,BookChapter,207,213,0,0,0,0,0,0,213,213,213,213,7,84,84,3,0,0,0,0,0,0,0,0,0,0,207,207,207,207,5,80,80,3,0,0,0,0,0,0,0,0,0,0,6,6,6,6,2,4,4,0,0,0,0,0
1274,1876.0,Journal,7312,7756,441,2012,364,326,366,2012,7756,7756,7756,7756,2048,5224,5224,192,7756,7273,7756,7756,430,1797,303,267,305,1797,7312,7312,7312,7312,1970,4846,4846,192,7312,6853,7312,7312,11,215,61,59,61,215,444,444,444,444,78,378,378,0,444,420,444,444
1275,1876.0,Patent,1,1190,22,6,0,0,0,6,1190,1190,1190,1190,17,565,565,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,22,6,0,0,0,6,1189,1189,1189,1189,17,564,564,0,0,0,0,0
1276,1876.0,Repository,0,2,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0
1277,1876.0,Thesis,4,30,2,0,0,0,0,0,30,30,30,30,4,13,13,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,26,26,4,13,13,0,0,0,0,0
1278,1875.0,,1321,6517,786,278,44,42,45,278,6517,6517,6517,6517,559,2616,2616,26,0,0,0,0,138,179,13,11,14,179,1321,1321,1321,1321,255,703,703,26,0,0,0,0,648,99,31,31,31,99,5196,5196,5196,5196,304,1913,1913,0,0,0,0,0
1279,1875.0,Book,339,1797,56,2,1,1,1,2,1797,1797,1797,1797,565,817,817,0,0,0,0,0,6,1,0,0,0,1,339,339,339,339,116,197,197,0,0,0,0,0,50,1,1,1,1,1,1458,1458,1458,1458,449,620,620,0,0,0,0,0
1280,1875.0,BookChapter,248,251,1,0,0,0,0,0,251,251,251,251,14,98,98,0,0,0,0,0,1,0,0,0,0,0,248,248,248,248,14,96,96,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,2,2,0,0,0,0,0
1281,1875.0,Conference,13,13,0,0,0,0,0,0,13,13,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,1875.0,Journal,6679,7150,463,2144,292,260,294,2144,7150,7150,7150,7150,1880,4756,4756,218,7150,6701,7150,7150,443,2000,257,225,259,2000,6679,6679,6679,6679,1818,4398,4398,218,6679,6274,6679,6679,20,144,35,35,35,144,471,471,471,471,62,358,358,0,471,427,471,471
1283,1875.0,Patent,0,1034,21,0,0,0,0,0,1034,1034,1034,1034,8,503,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1034,1034,1034,1034,8,503,503,0,0,0,0,0
1284,1875.0,Repository,0,13,0,0,0,0,0,0,13,13,13,13,9,11,11,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,9,11,11,0,10,0,10,10
1285,1875.0,Thesis,4,20,1,0,0,0,0,0,20,20,20,20,0,14,14,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,16,16,16,0,14,14,0,0,0,0,0
1286,1874.0,,979,4700,588,249,66,65,67,249,4700,4700,4700,4700,539,2203,2203,14,0,0,0,0,70,149,19,18,20,149,979,979,979,979,260,501,501,14,0,0,0,0,518,100,47,47,47,100,3721,3721,3721,3721,279,1702,1702,0,0,0,0,0
1287,1874.0,Book,352,1689,39,4,3,3,3,4,1689,1689,1689,1689,574,753,753,0,0,0,0,0,6,2,1,1,1,2,352,352,352,352,140,204,204,0,0,0,0,0,33,2,2,2,2,2,1337,1337,1337,1337,434,549,549,0,0,0,0,0
1288,1874.0,BookChapter,157,162,1,0,0,0,0,0,162,162,162,162,9,38,38,2,0,0,0,0,0,0,0,0,0,0,157,157,157,157,9,34,34,2,0,0,0,0,1,0,0,0,0,0,5,5,5,5,0,4,4,0,0,0,0,0
1289,1874.0,Journal,6670,7222,497,2057,282,247,293,2057,7222,7222,7222,7222,1934,4823,4823,211,7222,6801,7222,7222,488,1850,234,202,243,1850,6670,6670,6670,6670,1855,4386,4386,211,6670,6275,6670,6670,9,207,48,45,50,207,552,552,552,552,79,437,437,0,552,526,552,552
1290,1874.0,Patent,0,1065,17,0,0,0,0,0,1065,1065,1065,1065,8,564,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1065,1065,1065,1065,8,564,564,0,0,0,0,0
1291,1874.0,Repository,0,8,1,0,0,0,0,0,8,8,8,8,3,5,5,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,8,8,3,5,5,0,5,0,5,5
1292,1874.0,Thesis,2,21,0,0,0,0,0,0,21,21,21,21,4,8,8,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,3,7,7,0,0,0,0,0
1293,1873.0,,1365,5136,520,223,35,31,36,223,5136,5136,5136,5136,525,2405,2405,15,0,0,0,0,55,153,10,7,11,153,1365,1365,1365,1365,234,768,768,15,0,0,0,0,465,70,25,24,25,70,3771,3771,3771,3771,291,1637,1637,0,0,0,0,0
1294,1873.0,Book,302,1523,51,2,0,0,0,2,1523,1523,1523,1523,483,708,708,0,0,0,0,0,3,0,0,0,0,0,302,302,302,302,105,188,188,0,0,0,0,0,48,2,0,0,0,2,1221,1221,1221,1221,378,520,520,0,0,0,0,0
1295,1873.0,BookChapter,117,120,1,0,0,0,0,0,120,120,120,120,8,77,77,0,0,0,0,0,0,0,0,0,0,0,117,117,117,117,8,75,75,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,2,2,0,0,0,0,0
1296,1873.0,Conference,2,2,0,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,1873.0,Journal,6593,7111,530,1985,339,293,348,1985,7111,7111,7111,7111,1817,4691,4691,173,7111,6625,7111,7111,511,1779,293,247,301,1779,6593,6593,6593,6593,1753,4317,4317,173,6593,6146,6593,6593,19,206,46,46,47,206,518,518,518,518,64,374,374,0,518,479,518,518
1298,1873.0,Patent,0,1063,16,1,0,0,0,1,1063,1063,1063,1063,23,612,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1063,1063,1063,1063,23,612,612,0,0,0,0,0
1299,1873.0,Repository,0,7,3,0,0,0,0,0,7,7,7,7,5,6,6,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,7,7,5,6,6,0,4,0,4,4
1300,1873.0,Thesis,0,16,2,0,0,0,0,0,16,16,16,16,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,16,16,16,3,9,9,0,0,0,0,0
1301,1872.0,,1054,4627,619,227,43,43,43,227,4627,4627,4627,4627,520,2309,2309,8,0,0,0,0,142,134,16,16,16,134,1054,1054,1054,1054,260,562,562,8,0,0,0,0,477,93,27,27,27,93,3573,3573,3573,3573,260,1747,1747,0,0,0,0,0
1302,1872.0,Book,289,1621,41,5,4,4,4,5,1621,1621,1621,1621,511,759,759,0,0,0,0,0,4,1,0,0,0,1,289,289,289,289,106,163,163,0,0,0,0,0,37,4,4,4,4,4,1332,1332,1332,1332,405,596,596,0,0,0,0,0
1303,1872.0,BookChapter,104,111,0,0,0,0,0,0,111,111,111,111,7,70,70,0,0,0,0,0,0,0,0,0,0,0,104,104,104,104,6,65,65,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,5,5,0,0,0,0,0
1304,1872.0,Conference,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,1872.0,Journal,6334,6779,524,1862,270,243,277,1862,6779,6779,6779,6779,1776,4577,4577,153,6779,6343,6779,6779,513,1667,240,216,247,1667,6334,6334,6334,6334,1705,4202,4202,153,6334,5933,6334,6334,11,195,30,27,30,195,445,445,445,445,71,375,375,0,445,410,445,445
1306,1872.0,Patent,0,729,12,1,0,0,0,1,729,729,729,729,14,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,729,729,729,729,14,362,362,0,0,0,0,0
1307,1872.0,Repository,0,7,1,0,0,0,0,0,7,7,7,7,5,6,6,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,7,7,5,6,6,0,2,0,2,2
1308,1872.0,Thesis,1,8,0,0,0,0,0,0,8,8,8,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,2,2,0,0,0,0,0
1309,1871.0,,707,3664,545,126,34,33,34,126,3664,3664,3664,3664,363,1889,1889,7,0,0,0,0,100,68,4,4,4,68,707,707,707,707,125,384,384,7,0,0,0,0,445,58,30,29,30,58,2957,2957,2957,2957,238,1505,1505,0,0,0,0,0
1310,1871.0,Book,264,1351,53,1,0,0,0,1,1351,1351,1351,1351,420,666,666,0,0,0,0,0,7,0,0,0,0,0,264,264,264,264,88,163,163,0,0,0,0,0,46,1,0,0,0,1,1087,1087,1087,1087,332,503,503,0,0,0,0,0
1311,1871.0,BookChapter,119,126,2,0,0,0,0,0,126,126,126,126,4,65,65,0,0,0,0,0,1,0,0,0,0,0,119,119,119,119,4,60,60,0,0,0,0,0,1,0,0,0,0,0,7,7,7,7,0,5,5,0,0,0,0,0
1312,1871.0,Conference,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,1871.0,Journal,5436,5840,530,1408,195,173,200,1408,5840,5840,5840,5840,1674,4316,4316,85,5840,5422,5840,5840,521,1231,163,141,168,1231,5436,5436,5436,5436,1620,3970,3970,85,5436,5045,5436,5436,9,177,32,32,32,177,404,404,404,404,54,346,346,0,404,377,404,404
1314,1871.0,Patent,0,593,6,0,0,0,0,0,593,593,593,593,6,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,593,593,593,593,6,292,292,0,0,0,0,0
1315,1871.0,Repository,0,4,1,0,0,0,0,0,4,4,4,4,2,4,4,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,2,4,4,0,3,0,3,3
1316,1871.0,Thesis,1,5,0,0,0,0,0,0,5,5,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,1,0,0,0,0,0
1317,1870.0,,738,4764,696,191,50,46,50,191,4764,4764,4764,4764,456,2498,2498,8,0,0,0,0,42,87,13,12,13,87,738,738,738,738,171,416,416,8,0,0,0,0,654,104,37,34,37,104,4026,4026,4026,4026,285,2082,2082,0,0,0,0,0
1318,1870.0,Book,291,1541,48,2,1,1,1,2,1541,1541,1541,1541,449,736,736,0,0,0,0,0,3,1,0,0,0,1,291,291,291,291,99,146,146,0,0,0,0,0,45,1,1,1,1,1,1250,1250,1250,1250,350,590,590,0,0,0,0,0
1319,1870.0,BookChapter,162,169,1,0,0,0,0,0,169,169,169,169,6,59,59,0,0,0,0,0,0,0,0,0,0,0,162,162,162,162,6,53,53,0,0,0,0,0,1,0,0,0,0,0,7,7,7,7,0,6,6,0,0,0,0,0
1320,1870.0,Conference,7,7,0,0,0,0,0,0,7,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,1870.0,Dataset,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1322,1870.0,Journal,6196,6564,590,1802,283,239,294,1802,6564,6564,6564,6564,1794,4574,4574,81,6564,6156,6564,6564,584,1647,251,210,261,1647,6196,6196,6196,6196,1731,4255,4255,81,6196,5814,6196,6196,6,155,32,29,33,155,368,368,368,368,63,319,319,0,368,342,368,368
1323,1870.0,Patent,0,615,14,0,0,0,0,0,615,615,615,615,12,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,615,615,615,615,12,320,320,0,0,0,0,0
1324,1870.0,Repository,0,9,0,0,0,0,0,0,9,9,9,9,3,6,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,3,6,6,0,6,0,6,6
1325,1870.0,Thesis,3,11,0,0,0,0,0,0,11,11,11,11,5,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,4,3,3,0,0,0,0,0
1326,1869.0,,1084,4008,602,236,67,64,67,236,4008,4008,4008,4008,485,1872,1872,18,0,0,0,0,261,128,12,12,12,128,1084,1084,1084,1084,224,588,588,18,0,0,0,0,341,108,55,52,55,108,2924,2924,2924,2924,261,1284,1284,0,0,0,0,0
1327,1869.0,Book,299,1404,50,0,0,0,0,0,1404,1404,1404,1404,447,684,684,0,0,0,0,0,2,0,0,0,0,0,299,299,299,299,114,174,174,0,0,0,0,0,48,0,0,0,0,0,1105,1105,1105,1105,333,510,510,0,0,0,0,0
1328,1869.0,BookChapter,205,208,1,0,0,0,0,0,208,208,208,208,6,94,94,0,0,0,0,0,0,0,0,0,0,0,205,205,205,205,6,92,92,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,2,2,0,0,0,0,0
1329,1869.0,Conference,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,1869.0,Journal,4967,5463,276,1292,177,162,189,1292,5463,5463,5463,5463,1470,3873,3873,67,5463,4907,5463,5463,264,1105,144,131,156,1105,4967,4967,4967,4967,1398,3501,3501,67,4967,4487,4967,4967,12,187,33,31,33,187,496,496,496,496,72,372,372,0,496,420,496,496
1331,1869.0,Patent,0,315,10,0,0,0,0,0,315,315,315,315,12,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,315,315,315,315,12,163,163,0,0,0,0,0
1332,1869.0,Repository,0,2,1,0,0,0,0,0,2,2,2,2,1,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,1,2,2,0,1,0,1,1
1333,1869.0,Thesis,1,12,0,0,0,0,0,0,12,12,12,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,3,1,1,0,0,0,0,0
1334,1868.0,,697,3381,497,157,51,50,51,157,3381,3381,3381,3381,408,1653,1653,17,0,0,0,0,87,67,1,1,1,67,697,697,697,697,166,378,378,17,0,0,0,0,410,90,50,49,50,90,2684,2684,2684,2684,242,1275,1275,0,0,0,0,0
1335,1868.0,Book,274,1355,28,0,0,0,0,0,1355,1355,1355,1355,432,665,665,0,0,0,0,0,2,0,0,0,0,0,274,274,274,274,100,161,161,0,0,0,0,0,26,0,0,0,0,0,1081,1081,1081,1081,332,504,504,0,0,0,0,0
1336,1868.0,BookChapter,69,70,1,0,0,0,0,0,70,70,70,70,3,49,49,0,0,0,0,0,0,0,0,0,0,0,69,69,69,69,3,48,48,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1337,1868.0,Conference,2,4,1,0,0,0,0,0,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0
1338,1868.0,Journal,5409,5836,213,1339,170,156,179,1339,5836,5836,5836,5836,1298,3757,3757,62,5836,5427,5836,5836,208,1200,126,114,135,1200,5409,5409,5409,5409,1212,3394,3394,62,5409,5017,5409,5409,5,139,44,42,44,139,427,427,427,427,86,363,363,0,427,410,427,427
1339,1868.0,Patent,0,60,3,0,0,0,0,0,60,60,60,60,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,60,60,60,60,2,21,21,0,0,0,0,0
1340,1868.0,Repository,0,4,0,0,0,0,0,0,4,4,4,4,1,3,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,3,3,0,3,0,3,3
1341,1868.0,Thesis,1,17,1,0,0,0,0,0,17,17,17,17,3,9,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,16,16,16,3,9,9,0,0,0,0,0
1342,1867.0,,713,3634,521,172,55,52,55,172,3634,3634,3634,3634,424,1770,1770,13,0,0,0,0,97,70,8,7,8,70,713,713,713,713,163,384,384,13,0,0,0,0,424,102,47,45,47,102,2921,2921,2921,2921,261,1386,1386,0,0,0,0,0
1343,1867.0,Book,262,1295,37,1,1,1,1,1,1295,1295,1295,1295,403,635,635,1,0,0,0,0,3,1,1,1,1,1,262,262,262,262,92,140,140,1,0,0,0,0,34,0,0,0,0,0,1033,1033,1033,1033,311,495,495,0,0,0,0,0
1344,1867.0,BookChapter,172,175,2,0,0,0,0,0,175,175,175,175,7,65,65,0,0,0,0,0,0,0,0,0,0,0,172,172,172,172,7,62,62,0,0,0,0,0,2,0,0,0,0,0,3,3,3,3,0,3,3,0,0,0,0,0
1345,1867.0,Conference,23,23,0,0,0,0,0,0,23,23,23,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,1867.0,Journal,4941,5288,212,1251,180,156,185,1251,5288,5288,5288,5288,1179,3332,3332,52,5288,4848,5288,5288,205,1088,138,116,143,1088,4941,4941,4941,4941,1127,3038,3038,52,4941,4519,4941,4941,7,163,42,40,42,163,347,347,347,347,52,294,294,0,347,329,347,347
1347,1867.0,Patent,0,25,2,0,0,0,0,0,25,25,25,25,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,25,25,25,3,13,13,0,0,0,0,0
1348,1867.0,Repository,0,3,1,0,0,0,0,0,3,3,3,3,1,3,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,1,3,3,0,2,0,2,2
1349,1867.0,Thesis,1,8,0,0,0,0,0,0,8,8,8,8,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,4,4,0,0,0,0,0
1350,1866.0,,791,3850,542,135,49,47,50,135,3850,3850,3850,3850,421,1900,1900,12,0,0,0,0,100,65,10,9,11,65,791,791,791,791,158,482,482,12,0,0,0,0,442,70,39,38,39,70,3059,3059,3059,3059,263,1418,1418,0,0,0,0,0
1351,1866.0,Book,258,1213,35,2,1,1,1,2,1213,1213,1213,1213,405,612,612,0,0,0,0,0,4,1,0,0,0,1,258,258,258,258,89,163,163,0,0,0,0,0,31,1,1,1,1,1,955,955,955,955,316,449,449,0,0,0,0,0
1352,1866.0,BookChapter,136,143,6,0,0,0,0,0,143,143,143,143,2,52,52,0,0,0,0,0,0,0,0,0,0,0,136,136,136,136,2,47,47,0,0,0,0,0,6,0,0,0,0,0,7,7,7,7,0,5,5,0,0,0,0,0
1353,1866.0,Conference,12,12,0,0,0,0,0,0,12,12,12,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,1866.0,Dataset,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1355,1866.0,Journal,4767,5193,198,1123,175,158,180,1123,5193,5193,5193,5193,1119,3311,3311,55,5193,4735,5193,5193,195,911,142,126,146,911,4767,4767,4767,4767,1074,2971,2971,55,4767,4338,4767,4767,3,212,33,32,34,212,426,426,426,426,45,340,340,0,426,397,426,426
1356,1866.0,Patent,0,29,2,1,0,0,0,1,29,29,29,29,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,29,29,29,29,3,17,17,0,0,0,0,0
