,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
57,2041,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
58,2041,journal-issue,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
59,2041,monograph,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2040,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
61,2039,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
62,2038,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,2038,journal-article,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,3,3,3,3,3,3
64,2037,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
65,2036,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
66,2035,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
67,2034,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
68,2033,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
69,2032,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70,2032,journal-article,132,132,132,99,12,10,10,10,12,12,12,4,12,12,0,122,122,3,132,132,132,132,132,99,0,12,12,10,10,10,10,10,10,12,12,12,12,12,12,4,4,12,12,12,12,0,0,50,61,50,61,3,3,0,0,0,0,0,0,0,28,0,0,132,132,0,0,0,0,0,0,0,0,0,79,0,132,132,132
71,2031,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
72,2031,journal-article,36,36,36,11,1,0,0,0,1,36,36,0,36,36,1,36,36,0,36,36,36,36,36,9,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,25,2,25,0,0,0,0,0,0,0,0,0,11,0,0,36,36,2,0,0,0,36,0,36,36,1,34,0,36,36,36
73,2030,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,2030,journal-article,7,6,6,1,0,0,0,0,0,6,6,1,6,6,0,6,6,1,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,0,7,7,0,0,0,0,7,0,7,7,0,7,5,7,7,7
75,2030,proceedings-article,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1
76,2029,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
77,2029,journal-article,12,12,12,11,4,4,4,4,4,6,6,1,6,6,1,12,12,3,12,12,12,12,12,0,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,1,1,1,1,0,0,3,9,3,9,0,0,0,0,0,0,0,0,0,1,0,0,12,12,11,0,0,0,5,1,5,5,2,9,6,12,12,12
78,2029,journal-issue,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
79,2028,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80,2028,journal-article,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,3,3,3,1,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,3,3,2,0,0,0,3,0,3,3,0,2,0,3,3,3
81,2028,monograph,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2027,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
83,2027,journal-article,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,2,1,1,0,2,2,2
84,2026,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
85,2026,journal-article,3,3,3,3,1,0,0,0,1,3,3,2,3,3,0,3,3,1,3,3,3,3,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,3,1,3,3,0,2,1,3,3,3
86,2025,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
87,2025,dataset,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
88,2025,journal-article,48,48,48,17,24,13,13,8,24,48,48,6,48,48,0,46,46,12,48,48,48,48,48,14,0,24,24,13,13,13,13,8,8,24,24,0,0,0,0,6,6,0,0,0,0,0,0,19,23,19,23,1,3,0,0,0,0,0,0,0,44,0,0,48,48,3,0,0,0,48,0,48,48,0,29,11,48,48,48
89,2024,book,7,7,6,0,1,1,1,1,1,6,6,1,6,6,0,7,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,7,0,0,0,7,7,0,0,7,7,0,0,7,7,7,7,0,2,0,2,6,0,6,6,0,0,0,0,0,0
90,2024,book-chapter,98,98,98,11,0,0,0,0,0,51,51,0,51,51,0,98,98,0,98,0,98,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,10,0,0,0,51,0,51,51,0,0,11,98,0,98
91,2024,book-section,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
92,2024,edited-book,4,4,0,0,0,0,0,0,0,2,2,0,2,2,0,4,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,0,4,4,0,0,4,4,4,4,0,0,0,0,2,0,2,2,0,0,0,0,0,0
93,2024,journal-article,651,649,649,324,339,298,298,291,339,635,635,307,635,635,77,641,641,335,649,649,649,649,649,41,0,47,63,20,29,20,29,291,291,47,63,0,0,0,0,24,26,0,0,0,0,13,17,110,524,110,524,26,26,0,0,0,0,0,0,0,235,0,0,651,651,283,303,0,303,647,304,647,647,69,540,309,651,651,651
94,2024,monograph,16,16,16,0,2,2,2,2,2,15,15,1,15,15,0,16,16,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,2,0,2,15,0,15,15,0,0,0,1,1,1
95,2024,other,9,9,9,0,0,0,0,0,0,1,1,0,1,1,0,7,7,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,7,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,2,9,0,9
96,2023,book,972,965,947,30,38,33,33,33,38,331,331,32,331,331,8,894,894,1,886,359,886,359,891,10,0,9,9,7,7,7,7,33,33,9,9,27,28,27,28,8,8,27,28,27,28,7,7,894,0,894,0,1,1,465,465,3,3,465,465,3,4,465,465,972,972,24,33,0,33,306,25,308,306,3,0,0,429,429,429
97,2023,book-chapter,9261,9254,9254,3757,2563,2305,2313,2244,2563,6300,6300,245,6300,6300,49,8571,8571,4146,8672,37,8672,37,9254,3501,0,2542,2542,2287,2287,2295,2295,2244,2244,2542,2542,21,22,21,22,160,160,21,22,21,22,6,6,8571,0,8571,0,4,6,0,0,0,0,0,0,7,22,0,0,9261,9261,256,21,0,21,6280,85,6280,6280,62,0,4544,9261,89,9261
98,2023,book-section,17,17,0,0,0,0,0,0,0,1,1,0,1,1,0,17,17,0,14,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,1,1,0,0,4,17,0,17
99,2023,dataset,7,7,7,0,0,0,0,0,0,0,7,0,7,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,7,0,7
100,2023,edited-book,94,94,19,3,1,1,1,1,1,15,15,0,15,15,1,94,94,0,85,3,85,3,85,1,0,1,1,1,1,1,1,1,1,1,1,5,6,5,6,0,0,5,6,5,6,1,1,94,0,94,0,0,0,79,79,0,0,79,79,0,3,79,79,94,94,2,0,0,0,10,0,10,10,1,0,0,6,6,6
101,2023,grant,84,84,84,3,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2023,journal-article,29378,29320,29320,26174,24016,22338,22388,21915,24016,28997,28997,10717,28997,28997,1727,28522,28522,24653,29246,29242,29246,29242,29320,24533,0,22033,22056,20422,20440,20469,20487,21915,21915,22033,22056,2,27,2,27,504,769,2,27,2,27,236,304,644,27473,644,27473,95,184,0,0,0,0,0,0,0,24706,0,0,29378,29378,1668,2156,0,2156,29052,11055,29052,29052,1732,28664,24814,29378,29356,29378
103,2023,journal-issue,187,187,187,74,0,0,0,0,0,0,0,0,0,0,0,183,183,0,176,176,176,176,187,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,70,29,70,0,0,0,0,0,0,0,0,0,12,0,0,187,187,0,0,0,0,0,0,0,0,0,157,0,187,184,187
104,2023,monograph,410,401,401,93,22,19,19,19,22,302,302,4,302,302,8,354,354,0,7,6,7,6,7,40,0,0,0,0,0,0,0,19,19,0,0,0,3,0,3,1,1,0,3,0,3,2,2,354,0,354,0,0,0,2,2,1,1,2,2,1,1,2,2,410,410,54,29,0,29,314,3,314,314,7,0,0,5,5,5
105,2023,other,92,92,92,0,0,0,0,0,0,12,12,0,12,12,0,92,92,0,50,0,50,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,12,0,12,12,0,0,5,92,0,92
106,2023,proceedings-article,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
107,2023,reference-book,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
108,2023,report,2,2,2,1,2,2,2,2,2,2,2,0,2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,2,2,0,0,0,0,0,0
109,2022,,286,266,0,46,6,6,6,6,6,71,71,17,71,71,4,266,266,0,1,0,1,0,1,46,0,1,1,1,1,1,1,6,6,1,1,5,5,5,5,4,4,5,5,5,5,2,2,266,0,266,0,0,0,1,1,0,0,1,1,0,0,1,1,286,0,0,5,0,5,85,19,85,85,5,0,0,0,0,0
110,2022,book,48651,40549,40364,11725,1195,961,965,940,1195,22132,22329,1529,22329,22132,2467,39325,39325,202,37245,7237,37245,7237,37307,6031,0,362,368,278,281,279,282,939,939,362,368,770,822,967,823,379,388,751,823,770,822,362,416,39325,0,39325,0,73,73,28785,28785,42,42,28785,28785,42,644,28785,28785,48651,48651,6674,913,1,913,25387,1545,26580,25387,2580,0,435,11294,10862,11294
111,2022,book-chapter,798673,684473,684456,276453,141980,129341,129765,124933,141980,464704,464986,60162,464986,464704,14627,664444,664444,173021,641023,113521,641023,113521,683897,226289,0,116918,116939,106146,106162,106503,106519,124929,124929,116918,116939,2657,3090,2939,3090,20163,20731,2649,3090,2657,3090,1697,1995,664444,0,664444,0,626,993,0,0,0,0,0,0,443,9205,0,0,798673,798673,55083,26474,21,26474,557349,51268,560945,557349,15913,0,251880,798673,162927,798673
112,2022,book-part,1239,1200,1200,143,63,59,59,59,63,93,93,31,93,93,6,1189,1189,35,1200,10,1200,10,1200,92,0,10,10,9,9,9,9,16,16,10,10,16,17,16,17,5,5,16,17,16,17,5,5,1189,0,1189,0,2,2,0,0,0,0,0,0,2,10,0,0,1239,1239,51,54,46,54,89,26,89,89,2,0,121,1239,18,1239
113,2022,book-section,748,691,0,5,21,17,17,17,21,195,195,3,195,195,0,689,689,13,666,0,666,0,691,5,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,748,748,0,21,0,21,202,3,202,202,0,0,378,748,0,748
114,2022,component,36785,1920,1920,550,0,0,0,0,0,5,39,0,39,5,3,1912,1912,1,1737,1408,1737,1408,1920,550,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1912,0,1912,0,1,1,1737,1737,1408,1408,1737,1737,1408,1408,1920,1920,36785,36785,0,15,0,15,22716,1,33054,22716,79,0,0,0,0,0
115,2022,database,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
116,2022,dataset,395302,394125,394125,2223,381779,379577,379589,379510,381779,386804,386806,373978,386806,386804,95,393616,393616,15,39,15,39,15,394124,2223,0,11,18,9,10,9,10,379500,379500,11,18,42,45,44,45,370029,370029,41,45,42,45,10,10,393616,0,393616,0,2,2,0,0,0,0,0,0,15,15,0,0,395302,395302,0,382285,14,382285,387803,4070,390471,387803,98,0,42,395302,0,395302
117,2022,edited-book,1529,1220,99,569,37,32,32,32,37,684,684,21,684,684,22,1220,1220,6,1155,10,1155,10,1155,444,0,10,10,8,8,8,8,32,32,10,10,32,35,32,35,11,12,32,35,32,35,18,18,1220,0,1220,0,2,2,1114,1114,0,0,1114,1114,0,0,1114,1114,1529,1529,181,29,0,29,801,30,819,801,9,0,11,116,94,116
118,2022,grant,699,680,680,44,0,0,0,0,0,0,0,0,0,0,0,667,667,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,699,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2022,journal-article,4130684,3935224,3935147,3104497,2759226,2555990,2560591,2513025,2759226,3757337,3757935,1704457,3758009,3757337,816477,3898230,3898230,2455975,3829667,3827363,3829667,3827363,3935038,1476198,1263,1812600,1820225,1669526,1673002,1672559,1676062,2511077,2511257,1812600,1820225,4179,8767,4762,9282,203222,324419,4099,9320,4179,8767,46722,102406,719616,3030598,719616,3030598,35157,125630,0,0,0,0,0,0,2097,1147730,0,0,4130684,4130684,1700679,1033726,4435,1033726,3943826,1668826,3948265,3943826,825588,3295018,2631645,4130684,4090011,4130684
120,2022,journal-issue,49928,46447,46447,2746,91,76,76,75,91,163,163,23,163,163,302,45650,45650,13,41385,41378,41385,41378,46442,2746,0,89,89,74,74,74,74,75,75,89,89,153,153,153,153,18,18,153,153,153,153,14,18,20289,2805,20289,2805,5,5,0,0,0,0,0,0,34,3388,0,0,49928,49928,0,2,0,2,11,5,12,11,329,27136,17,49928,48747,49928
121,2022,monograph,21981,19902,19900,9631,1578,1333,1334,1306,1578,17019,17050,1175,17050,17019,1443,19349,19349,724,1165,998,1165,998,1287,4848,0,531,537,461,464,461,464,1306,1306,531,537,88,124,119,124,180,181,86,124,88,124,238,283,19349,0,19349,0,21,21,173,173,10,10,173,173,10,137,173,173,21981,21981,5550,1150,0,1150,18599,1183,19114,18599,1648,0,893,1170,1118,1170
122,2022,other,37722,33150,33147,7033,417,353,353,350,417,12714,12717,747,12717,12714,438,32331,32331,9701,6847,5877,6847,5877,33139,3099,0,129,129,95,95,95,95,350,350,129,129,150,154,153,154,437,437,150,154,150,154,51,57,32331,0,32331,0,9,14,0,0,0,0,0,0,61,1648,0,0,37722,37722,3950,331,0,331,13313,385,13361,13313,451,0,13640,37722,8364,37722
123,2022,peer-review,64223,59077,59077,18145,11336,10366,10384,10102,11336,26832,26832,4052,26832,26832,48,57144,57144,0,3,3,3,3,3,18145,0,8729,8736,7980,7981,7998,7999,8268,8360,8729,8736,39,39,39,39,2,3,39,39,39,39,1,1,57144,0,57144,0,0,0,3,3,3,3,3,3,3,3,3,3,64223,64223,0,2956,2290,2956,28879,4435,28879,28879,59,0,0,0,0,0
124,2022,posted-content,196970,193921,193921,183284,134937,127982,128138,126524,134937,193559,193562,105242,193562,193559,9386,188825,188825,43965,1892,101,1892,101,1893,2045,45,57426,57512,54829,54846,54923,54940,126332,126332,57426,57512,7,596,9,611,622,1446,6,611,7,596,351,472,188825,0,188825,0,697,916,1892,1892,101,101,1892,1892,101,101,1893,1893,196970,196970,184074,79521,600,79521,196670,107239,196694,196670,10605,0,56202,0,0,0
125,2022,proceedings,2879,2169,2169,216,40,35,35,35,40,65,65,26,65,65,30,2079,2079,0,130,99,130,99,184,215,0,40,40,35,35,35,35,35,35,40,40,65,65,65,65,26,26,65,65,65,65,13,14,2079,0,2079,0,0,0,36,36,5,5,36,36,5,49,37,37,2879,2879,1,0,0,0,0,0,0,0,22,0,0,208,208,208
126,2022,proceedings-article,266273,227202,227202,143666,151053,136383,136749,131477,151053,221538,221539,10609,221539,221538,9231,214752,214752,87996,34340,29676,34340,29676,227092,122647,0,25371,26857,21827,22721,21884,22793,131449,131450,25371,26857,59,605,60,605,4477,4521,59,605,59,605,638,839,214752,0,214752,0,959,1014,0,0,0,0,0,0,322,17610,0,0,266273,266273,27083,152245,73,152245,258752,7020,258771,258752,11340,0,139121,266273,42807,266273
127,2022,reference-book,1007,891,891,41,5,2,2,2,5,389,392,21,392,389,27,889,889,5,875,15,875,15,875,15,0,4,4,2,2,2,2,2,2,4,4,36,36,39,36,18,18,36,36,36,36,9,9,889,0,889,0,4,4,859,859,4,4,859,859,4,4,859,859,1007,1007,30,2,0,2,424,5,434,424,20,0,2,23,23,23
128,2022,reference-entry,12230,12033,12033,3236,30,23,23,23,30,9837,9866,52,9866,9837,122,11884,11884,1388,35,17,35,17,12029,1038,0,29,29,23,23,23,23,23,23,29,29,28,45,57,45,29,29,28,45,28,45,12,13,11884,0,11884,0,7,7,0,0,0,0,0,0,17,17,0,0,12230,12230,2198,1,0,1,10014,26,10508,10014,128,0,2198,12230,0,12230
